name,category_list,funding_total_usd,status,country_code,funding_rounds,dias_hasta_inversion
Regado Biosciences,Biotechnology|Health Care,177000000.0,ipo,USA,5,2276.0
RegBinder,Clinical Trials|Hospitals|Medical,425000.0,operating,USA,1,
RegDesk,Biotechnology|Business Services|Consulting|Health Care|Medical Devices|Mobile Health|Pharmaceuticals,0.0,operating,USA,1,208.0
ReGen Biologics,Biotechnology,7051572.0,operating,USA,1,8065.0
RegenaStem,Biotechnology,500000.0,operating,CAN,1,733.0
RegeneMed,Health Care,1000000.0,operating,USA,1,
Regenerate,Biotechnology|Life Sciences,2300000.0,operating,USA,1,
Regenerative Medical Solutions,Biotechnology,1445000.0,operating,USA,2,1266.0
RegeneRx,Biotechnology,2550000.0,operating,USA,3,
Regenesance,Biotechnology,0.0,operating,NLD,1,699.0
Regenesis Biomedical,Health Care,5300000.0,operating,USA,1,
RegenMedTX,Biotechnology,4366667.0,operating,USA,1,581.0
Regenobody Holdings,Biotechnology,0.0,operating,,1,3800.0
Regentis Biomaterials,Biotechnology,10000000.0,operating,ISR,1,
REGENXBIO,Biotechnology,108391875.0,ipo,USA,3,1771.0
REGiMMUNE Corporation,Biotechnology,21000000.0,operating,JPN,4,167.0
Region BV,Health Care Information Technology|Peer-to-Peer,0.0,operating,NLD,1,
Regional Diagnostic Laboratories,Health Care,4537001.0,operating,USA,1,114.0
REGISTRAT-MAPI,Biotechnology,1500000.0,operating,USA,1,4548.0
Regulus Therapeutics,Biotechnology|Health Care,34999992.0,ipo,USA,2,1879.0
Reha Technology AG,Medical Devices|Robotics|Technology,13120011.6622326,operating,,1,
Rehab Management Services,Healthcare Services|Medical|Rehabilitation,0.0,acquired,USA,1,7005.0
ReInnervate,Biotechnology|Health Diagnostics,4734165.0,acquired,GBR,2,3069.0
Rejuvenon,Bio-Pharm|Biotechnology|Medical,49000000.0,operating,USA,2,
Rekovo,Hardware + Software|Health Care|Health Care Information Technology|Mobile Health,100000.0,operating,USA,1,178.0
Relaxis,Health Care|Hospitals|Pharmaceuticals,1500000.0,operating,USA,1,
RelayHealth,Health Care|Health Care Information Technology|Pharmaceuticals,48400000.0,acquired,USA,4,
Relevare Pharmaceuticals,Biotechnology,750000.0,operating,AUS,1,3456.0
Reliant Technologies,Biotechnology,15000000.0,acquired,USA,1,2299.0
ReliantHeart,Medical Devices,10800000.0,operating,USA,1,611.0
Relievant Medsystems,Biotechnology,55050000.0,operating,USA,3,1025.0
ReliSen,Medical,0.0,operating,USA,1,950.0
Relmada Therapeutics,Biotechnology,26231110.0,operating,USA,4,2031.0
Relox Medical,Biotechnology,700000.0,operating,USA,1,818.0
Relypsa,Biotechnology|Health Care,357129887.0,ipo,USA,8,28.0
Remedy Pharmaceuticals,Biotechnology,15300755.0,operating,USA,5,2456.0
Remon Medical Technologies,Medical|Medical Devices|Physicians,16000000.0,operating,,1,
Remotemedical,Biotechnology,8000000.0,operating,USA,1,3794.0
RemoteReps,Medical|Medical Devices,50000.0,operating,USA,1,214.0
Rempex Pharmaceuticals,Biotechnology,67500000.0,acquired,USA,1,
Renal Solutions,Medical|Medical Devices,32700000.0,acquired,USA,2,1067.0
RenaMed Biologics,Biotechnology,40000000.0,operating,USA,1,4267.0
Renavance Pharma,Biotechnology,500000.0,operating,USA,1,
ReNeuron Group,Biotechnology,162784127.243759,operating,GBR,4,
Rennovia,Biotechnology,78537524.0,operating,USA,5,59.0
Renova Health,Health Care,2241600.0,operating,USA,1,1049.0
Renova Therapeutics,Biotechnology,7520000.0,operating,USA,1,2116.0
Renovis,Innovation Management|Medical|Professional Services,34300000.0,operating,USA,1,
Renovis Surgical Technologies,Biotechnology|Hardware,6195600.0,ipo,USA,3,1138.0
RenovoRx,Health Care,1810000.0,operating,USA,2,1560.0
Repairogen,Beauty|Biotechnology|Cosmetics|Cosmetic Surgery,460000.0,operating,USA,1,489.0
Replenish,Biotechnology,10249632.0,operating,USA,1,926.0
Replication Medical,Biotechnology,1709999.0,operating,USA,3,
REPLICEL LIFE SCIENCES,Biotechnology,737083.0,operating,CAN,2,
Replidyne,Bio-Pharm|Biotechnology|Medical,13000000.0,acquired,USA,1,
Repligen,Biotechnology,5400000.0,ipo,USA,2,10940.0
Replimune,Health Care|Medical|Therapeutics,30000000.0,operating,GBR,1,176.0
RepRegen,Biotechnology,1600000.0,operating,GBR,1,
Reproductive Research Technologies,Biotechnology,720000.0,operating,USA,1,2335.0
Repros Therapeutics,Biotechnology,29499310.0,ipo,USA,2,8120.0
Reset Therapeutics,Biotechnology,23896231.0,operating,USA,2,2163.0
ReShape Medical,Health Care,100250000.0,operating,USA,8,-123.0
Resistentia Pharmaceuticals,Biotechnology,13960000.0,operating,SWE,1,3190.0
"Resolution Health, Inc",Health Care|Insurance|Personalization,0.0,operating,USA,1,
Resolve Therapeutics,Biotechnology,8883334.0,operating,USA,3,501.0
Resolvyx Pharmaceuticals,Biotechnology,20700000.0,operating,USA,3,1796.0
Resonant Sensors Inc.,Biotechnology|Health Diagnostics|Medical,0.0,operating,USA,1,2331.0
Respicardia,Health Care|Health Care Information Technology|Medical Devices,32004000.0,operating,USA,3,2803.0
Respiderm Corporation,Medical,0.0,operating,USA,1,1020.0
Respira Therapeutics,Healthcare Services|Medical|Therapeutics,5100000.0,operating,USA,4,
Respiratory Motion,Health Care,6581289.0,operating,USA,10,577.0
Response Biomedical,Biotechnology,21665600.0,ipo,CAN,6,6358.0
Response Genetics Inc.,Biotechnology,12000000.0,acquired,USA,1,
ResQ™ Medical,Health Care|Medical|mHealth|Mobile Health|Physicians,230000.0,operating,USA,1,233.0
Restoration Robotics,Biotechnology|Health Care,112999999.0,operating,USA,4,2050.0
Restore Flow Allografts,Biotechnology,750000.0,operating,USA,1,162.0
Restore Medical,Medical,26500000.0,acquired,USA,1,1907.0
"Restore Medical Solutions, Inc.",Health and Wellness|Health Care|Hospitals|Medical|Medical Devices,4150000.0,operating,USA,5,13.0
Results Physiotherapy,Health Care,0.0,operating,USA,1,
Resverlogix,Biotechnology,60741995.0,ipo,CAN,5,3374.0
Retas Medical Assistance,Health and Wellness|Health Care|Medical|Travel,14348.0,operating,DEU,1,9.0
Rete+Pay,Health and Wellness|Healthcare Services|Medical Devices,0.0,operating,USA,1,
Retina Implant,Biotechnology,18000000.0,operating,DEU,1,
RetraceHealth,Health and Wellness|Health Care|Technology,1475001.0,operating,USA,2,584.0
Retrophin,Biotechnology|Health Care,116000000.0,ipo,USA,3,958.0
RetroSense Therapeutics,Biotechnology,12075000.0,operating,USA,4,792.0
Retrotope,Health Care|Health Care Information Technology,10000000.0,operating,USA,1,
RetroVirox,Biotechnology,3000000.0,operating,USA,1,
Revance Therapeutics,Biotechnology|Health Care,156820000.0,ipo,USA,5,2171.0
Reven Pharmaceuticals,Biotechnology,6273649.0,operating,USA,2,5507.0
Reverse Medical,Biotechnology,15500000.0,acquired,USA,2,
reViral,Biotechnology,1000000.0,operating,GBR,1,
ReVision Optics,Biotechnology,129999998.0,operating,USA,4,4137.0
ReVision Therapeutics,Biotechnology,3370231.0,operating,USA,2,112.0
Revista,Commercial Real Estate|Medical|Real Estate,500000.0,operating,USA,1,264.0
Reviva Pharmaceuticals,Biotechnology,35456381.0,operating,USA,3,2423.0
Revolution Bioengineering,Biotechnology,0.0,operating,,1,
Revolution Medicines,Healthcare Services|Medical|Pharmaceuticals,45000000.0,operating,USA,1,
Revolutionary Medical Devices,Medical Devices,516000.0,operating,USA,1,
Revon Systems,Digital Signage|Health Care Information Technology|Medical,2360203.0,operating,USA,2,359.0
revoPT,Exercise|Health and Wellness|Health Care|Video,12000.0,operating,USA,1,213.0
REX Landmark,Health Care|Medical,0.0,operating,USA,1,69.0
Rex Animal Health,Health and Wellness|Marketplaces|Medical|Pets|Veterinary,145000.0,operating,USA,2,143.0
RF Surgical Systems,Health Care,29620000.0,acquired,USA,4,2332.0
RFS Pharma,Biotechnology,5000000.0,operating,USA,1,
Rgenix,Biotechnology,8000000.0,operating,USA,1,2055.0
Rhenovia Pharma,Biotechnology,694764.0,operating,,1,2477.0
Rheonix,Biotechnology|Health Diagnostics,88724758.0,operating,USA,8,
RhinoCyte,Biotechnology,4699721.0,operating,USA,6,
Rhytec,Health and Wellness|Healthcare Services|Medical Devices,15278449.7466324,operating,USA,1,335.0
Rhythm Pharmaceuticals,Biotechnology,135900000.0,operating,USA,9,804.0
Rhythmia Medical,Health Care,14700000.0,acquired,USA,3,1132.0
Riboxx,Biotechnology,1184422.0,operating,DEU,4,218.0
Ridge Diagnostics,Biotechnology|Health Diagnostics,927000.0,operating,USA,3,1622.0
Rigel Pharmaceuticals,Biotechnology,176000000.0,ipo,USA,2,2734.0
Rigontec GmbH,Bio-Pharm|Health and Wellness|Health Care,17227587.0,operating,,2,
Rijuven,Health and Wellness|Health Care|Medical Devices|Mobile Health,3468879.0,operating,USA,5,0.0
Rim Healthcare Strategies,Health Care|Medical,0.0,operating,USA,1,34.0
Rimidi,Health and Wellness|Health Care Information Technology|Hospitals,1425700.0,operating,USA,3,228.0
Rinat Neuroscience,Biotechnology|Technology,57500000.0,operating,USA,2,
Rincon Pharmaceuticals,Biotechnology,4700000.0,operating,USA,1,1414.0
RingMD,Apps|Health Care|Medical,500000.0,operating,SGP,1,106.0
Rio Grande Neurosciences,Medical Devices,4398304.0,operating,USA,3,1326.0
RioGin,Biotechnology,0.0,operating,USA,1,
Rise Medical Staffing,Health Care,1002743.0,operating,USA,1,2721.0
Rising Sun Assisted Living,Medical,6889180.0,operating,USA,1,146.0
"RITA Medical Systems, Inc",Health Care Information Technology|Medical|Medical Devices,9000000.0,acquired,USA,1,3314.0
Rivanna Medical,Health Care,50000.0,operating,USA,1,
Riverchase Dermatology and Cosmetic Surgery,Health Care,33620000.0,operating,USA,1,4389.0
RiverD International,Medical Devices,0.0,operating,NLD,1,
Riverfield,Health Care|Robotics,2000000.0,operating,JPN,1,
RNDOMN,Medical,10000.0,operating,USA,1,2617.0
Roam Technologies,Aerospace|Health Care,0.0,ipo,AUS,1,264.0
ROBAUTO,Hardware|Hardware + Software|Health Care|Medical|Robotics,50000.0,operating,USA,1,0.0
Robert Applebaum MD,Medical,120000.0,operating,USA,1,8553.0
Robertson Global Health Solutions,Biotechnology,1445000.0,operating,USA,2,2124.0
Roche NimbleGen,Biotechnology,12750000.0,operating,USA,1,2132.0
Rock Health,Apps|Health and Wellness|Health Care|Mobile|Startups|Venture Capital,5000000.0,operating,USA,3,368.0
Rockview Rehabiliation,Medical,100000.0,operating,USA,1,0.0
Rockwell Medical,Biotechnology,35000000.0,ipo,USA,2,6743.0
Rocky Mountain Biosystems,Biotechnology,256000.0,operating,USA,1,3658.0
Rocky Mountain Dental Institute,Health Care,350000.0,operating,USA,1,859.0
Rodin Therapeutics,Biotechnology,12900000.0,operating,USA,2,177.0
Rodo Medical,Biotechnology,1620431.0,operating,USA,1,
Rodos BioTarget,Biotechnology,3413540.0,operating,DEU,2,492.0
ROI²,Biotechnology,1000000.0,operating,USA,2,541.0
Roka Bioscience,Biotechnology,109496656.0,ipo,USA,4,938.0
Rollins Medical Soluitons,Health Care|Medical,475000.0,operating,USA,2,614.0
Romark Laboratories,Biotechnology,49659037.0,operating,USA,4,6578.0
RoosterBi,Biotechnology,350000.0,operating,USA,2,744.0
Rootdown,Curated Web|Databases|Health and Wellness|Medical,0.0,operating,USA,1,0.0
Rosetta Genomics,Biotechnology|Health Care,8493751.0,ipo,USA,4,
RotaGeek,Health Care|Retail|Small and Medium Businesses|Staffing Firms,249803.25131739,operating,,2,1952.0
Rothman Healthcare,Biotechnology,1303738.0,operating,USA,2,2567.0
Rowheels,Medical|Medical Devices,610000.0,operating,USA,1,976.0
ROX Medical,Health Care,10000000.0,operating,USA,2,2759.0
Royal Madina,Health Care|Health Services Industry|Tourism|Travel & Tourism,68856.0,operating,ARE,2,0.0
RPM Sustainable Technologies,Biotechnology,0.0,operating,USA,1,811.0
RQx Pharmaceuticals,Biotechnology,7000000.0,operating,USA,1,396.0
RSB SPINE,Biotechnology,30649.0,operating,USA,1,3340.0
RSens,Hardware + Software|Health and Wellness|Medical,352957.0,operating,ITA,1,-340.0
Rubicon Genomics,Biotechnology,5500000.0,operating,USA,2,1004.0
RubiconMD,Health Care|Health Care Information Technology|Mobile Health,1300000.0,operating,USA,1,661.0
Rubicor Medical,Health Care|Medical|Medical Devices,10000000.0,operating,USA,1,3526.0
Ruifu Biological Medicine Science and Technology (Shanghai),Biotechnology,0.0,operating,CHN,1,455.0
RuiYi,Biotechnology,19000000.0,operating,USA,2,
Rules-Based Medicine,Biotechnology,25000000.0,acquired,USA,1,
Run3D,Health Services Industry|Medical Devices|Personal Health,200011.0,operating,USA,2,
Ruxton Pharmaceuticals,Biotechnology|Medical|Pharmaceuticals,5200000.0,operating,USA,1,
rVita,Fitness|Health and Wellness|Health Care Information Technology|Internet,1000000.0,operating,USA,1,88.0
Rx Network,Curated Web|Health Care Information Technology,500000.0,operating,USA,1,365.0
Rx Savings Solutions,Health Care,2700000.0,operating,USA,1,2519.0
RxAdvance,Biotechnology,0.0,operating,USA,1,
RxAnte,Health Care,4612000.0,operating,USA,2,620.0
RxEye,Health Care,2692000.0,operating,,1,
RXi Pharmaceuticals,Biotechnology,20300000.0,ipo,USA,2,
RxMP Therapeutics,Biotechnology,300000.0,operating,USA,1,
RxResults,Biotechnology,4150000.0,operating,USA,2,808.0
RxVault.in,Health and Wellness|Health Care|Mobile|Mobile Health,10000.0,operating,IND,1,181.0
Ryefield Court Care,Health Care|Services,3738338.0,operating,GBR,1,
RyMed Technologies,Biotechnology,7935325.0,operating,USA,4,5703.0
S.E.A. Medical Systems,Health Care,3000000.0,operating,USA,1,
S.T. Stent,Health Care|Medical Devices,450000.0,operating,ISR,1,847.0
S2 Interactive,Medical Devices,375000.0,operating,USA,1,274.0
Sabal Medical,Health Care,500000.0,acquired,USA,2,
Sabik Medical,Diagnostics|Health Care|Health Diagnostics|Medical|Pharmaceuticals,2112753.0,operating,USA,2,1237.0
SabrTech,Biotechnology|Environmental Innovation|Oil|Waste Management,515223.0,operating,CAN,2,
Sadra Medical,Health Care,62000000.0,acquired,USA,4,533.0
Saegis Pharmaceuticals,Health and Wellness|Health Care|Medical|Pharmaceuticals,30000000.0,operating,USA,1,
Safehis,Health and Wellness|Health Care|Hospitals,40000.0,operating,CHL,1,516.0
SafeOp Surgical,Medical Devices,2370008.0,operating,USA,1,1312.0
SafePath Medical,Biotechnology,449000.0,operating,USA,3,649.0
Safer Lock,Medical|Social Innovation,0.0,operating,USA,1,551.0
BaseTrace,Biotechnology|Clean Energy|Energy|Oil and Gas,245000.0,operating,USA,2,444.0
Sage Science,Biotechnology,4020000.0,operating,USA,2,2161.0
SAGE Therapeutics,Biotechnology,93000000.0,ipo,GBR,3,290.0
Sagent Pharmaceuticals,Biotechnology|Health Care,153000000.0,ipo,USA,4,269.0
Sagetis Biotech,Biotechnology,2000000.0,operating,ESP,1,567.0
Saguaro Group,Biotechnology,27396000.0,operating,USA,1,
SAJE Pharma,Biotechnology,50000.0,operating,USA,1,1230.0
Saladax Biomedical,Biotechnology,47723399.0,operating,USA,4,2101.0
salgomed,Biotechnology,205000.0,operating,USA,1,1260.0
Salient Pharmaceuticals,Biotechnology,2000000.0,operating,USA,2,1124.0
Salient Surgical Technologies,Health Care,45000000.0,acquired,USA,2,1743.0
Salix Pharmaceuticals,Health and Wellness|Health Care|Medical|Pharmaceuticals,750000000.0,acquired,USA,1,
Salmedix Inc,Biotechnology|Medical|Pharmaceuticals,45000000.0,acquired,,1,
Salucro Healthcare Solutions,Biotechnology,567605.0,operating,USA,1,3108.0
Saluda Medical,Health and Wellness|Health Care|Medical|Medical Devices,10000000.0,operating,AUS,1,780.0
SaludFÁCIL,Biotechnology,0.0,operating,MEX,1,
Salutaris Medical Devices,Biotechnology,7029202.0,operating,USA,7,
Salveo Specialty Pharmacy,Biotechnology|Health and Wellness|Healthcare Services,19250000.0,acquired,USA,2,159.0
SamanTree Technologies,Health Care Information Technology|Health Diagnostics|Medical,4426106.0,operating,ZAF,1,
SAMI Health,Biotechnology,143578.0,operating,USA,1,1372.0
SampalRx,Bio-Pharm|E-Commerce|Health and Insurance|Health Care Information Technology|Pharmaceuticals,0.0,operating,,1,
Sampling Technologies,Biotechnology,2000000.0,operating,CAN,1,
Sanarus Medical,Health Care,47920000.0,operating,USA,3,935.0
Sancilio and Company,Health Care,22250000.0,operating,,3,2800.0
Sangamo BioSciences,Biotechnology,74200000.0,ipo,USA,1,6841.0
Sangon Biotech,Biotechnology,6200000.0,operating,CHN,1,2738.0
Sanguine,Biotechnology|Clinical Trials|Health Care|Life Sciences,6000000.0,operating,USA,3,1149.0
SANIFIT,Biotechnology|Life Sciences|Medical,40834314.0,operating,ESP,1,4633.0
Sano,Health Care|Health Diagnostics|Medical,50000.0,operating,,1,
Sanovas,Biotechnology|Health and Wellness|Health Care,9165521.0,operating,USA,4,203.0
Santa Maria Biotherapeutics,Biotechnology,6311156.0,operating,USA,1,743.0
Santaris Pharma,Biotechnology,42000735.31214,acquired,DNK,2,1824.0
Santarus,Biotechnology,51400000.0,acquired,USA,1,
Santhera Pharmaceuticals Holding,Biotechnology,44566724.0,ipo,CHE,3,351.0
SantoSolve,Biotechnology,12500000.0,operating,NOR,2,
Santus,Health and Wellness|Health Care|Pharmaceuticals,0.0,operating,USA,1,
Sanuthera,Health Care|Medical|Pharmaceuticals,100697.0,operating,USA,1,
SANUWAVE Health,Health Care,24055629.0,operating,USA,8,
Saphena Medical,Medical Devices,1265000.0,operating,USA,1,
Sapheon,Health Care,35771750.0,acquired,USA,6,666.0
Sapiens,Health Care|Life Sciences|Medical|Medical Devices,55004618.0,acquired,DEU,3,1.0
Saranas,Health Care,7000000.0,operating,USA,5,443.0
SARcode Bioscience,Biotechnology,98000000.0,acquired,USA,3,334.0
Sarentis Therapeutics,Biotechnology,4359654.0,operating,USA,2,
Sarepta Therapeutics,Biotechnology,40000000.0,ipo,USA,1,
Sarkitech Sensors,Agriculture|Medical|Sensors,430000.0,operating,USA,1,
Sarvint Technologies,Medical Devices,6000000.0,operating,USA,1,588.0
Saset Healthcare,Health Care|Medical,6250000.0,operating,CYM,2,0.0
Save On Medical,E-Commerce|Health Care,250000.0,operating,USA,1,31.0
Savi Health,Dietary Supplements|Fitness|Health Care,0.0,operating,USA,1,210.0
Saviant Consulting,Big Data Analytics|Consulting|E-Commerce|Health Care|IaaS|Information Technology|Internet of Things|Manufacturing|Mobile Enterprise|PaaS|SaaS,250000.0,operating,USA,1,156.0
Savoy Pharmaceuticals,Health Care|Medical|Pharmaceuticals,2500000.0,operating,USA,1,3375.0
Scanadu,Health Care|Medical|Mobile Health,49660000.0,operating,USA,4,311.0
Scancell,Biotechnology,4611176.0,operating,GBR,2,
Scholar Rock,Biotechnology|Medical|Therapeutics,20000000.0,operating,USA,1,988.0
Schrodinger,Biotechnology,52000000.0,operating,USA,3,7423.0
Schumacher Group,Health Care|Hospitals|Medical,120000000.0,operating,USA,1,
Schweiger Dermatology,Cosmetic Surgery|Health and Wellness|Health Care|Medical,12400000.0,operating,USA,1,
SCI Solution,Health Care|Mobility|SaaS|Software,1013000.0,operating,USA,1,
Scienion,Biotechnology,5638950.0,operating,,1,
Scientific Intake,Health Care|Life Sciences,5316630.0,operating,USA,4,1161.0
SciFluor Life Sciences,Biotechnology,35000000.0,operating,USA,2,213.0
Scil Proteins,Biotechnology|Health Diagnostics,33127200.0,operating,DEU,1,
Scioderm,Biotechnology,37000000.0,acquired,USA,3,449.0
Sciona,Biotechnology,13300000.0,operating,USA,2,2284.0
Scopis,Augmented Reality|Health Care,636213.0,operating,,2,31.0
